"time","quinone_50uM","quinone_25uM","quinone_10uM","quinone_5uM","quinone_1uM","quinone_0.2uM","quinone_0.1uM","quinone_0.05uM","quinone_0.01uM"
0.2458333224,0.02584283054,-0.008946846239,-0.00894760713,-0.006096589379,-0.01479074638,-0.001045517274,0.0605962649,0.01886065863,0.003864078782
0.2475000024,0.02575165778,-0.009068903513,-0.008570927195,-0.008498790674,-0.01510937419,-0.001108109485,0.06188782677,0.01892768219,0.003040389158
0.2491666526,0.02558617108,-0.009133695625,-0.00878193602,-0.008735561743,-0.01468194928,-0.001241991413,0.05966372415,0.01904715784,0.002738341922
0.2508333325,0.02583406679,-0.009241154417,-0.008638381958,-0.008464266546,-0.01530018914,-0.001265324885,0.06211683899,0.01889469661,0.002817878965
0.2524999976,0.02560970187,-0.009631230496,-0.008788176812,-0.008291300386,-0.01469321083,-0.001464073081,0.06062936038,0.01920267567,0.002386214677
0.2541666627,0.02559462748,-0.008958561346,-0.008675530553,-0.008174613118,-0.01507862192,-0.0008568081539,0.06235180423,0.01909527741,0.002995554823
0.2558333278,0.02535104007,-0.00868233107,-0.00898503419,-0.007800719235,-0.01506462041,-0.001015457441,0.06085136905,0.01920535415,0.002655095188
0.2574999928,0.02537705563,-0.009010237642,-0.008928232826,-0.008670710027,-0.01472499128,-0.001159746433,0.05948842317,0.01911591552,0.002746677957
0.2591666579,0.02585700713,-0.009302171879,-0.008708516136,-0.009018350393,-0.01427759975,-0.0014094793,0.05948008224,0.01978959702,0.003089973005
0.2608333528,0.0262196511,-0.009146977216,-0.00866045896,-0.007699871436,-0.01436671428,-0.001143739675,0.05943392217,0.02018053271,0.002937902464
0.2624999881,0.0257466305,-0.009082896635,-0.008701208979,-0.008015305735,-0.01514882408,-0.0002293926373,0.06042680517,0.01866067387,0.003322586883
0.264166683,0.02559454553,-0.009629306383,-0.008734293282,-0.008521381766,-0.01503761578,-0.001510147355,0.05885452405,0.0186428111,0.003095786786
0.2658333182,0.02529165894,-0.00923375506,-0.008964597248,-0.00815317221,-0.01489326358,-0.0004776956921,0.05988687649,0.01985253952,0.002840416739
0.2675000131,0.02576193027,-0.009157826193,-0.008330510929,-0.00826996658,-0.01394582726,-0.0004781094322,0.06177011132,0.01921707019,0.002571968362
0.2691666782,0.02544698678,-0.009018908255,-0.008740534075,-0.008128223941,-0.01293913648,-0.000962615246,0.06007684395,0.01917529665,0.002671972383
0.2708333433,0.02539958805,-0.009004354477,-0.008196611889,-0.008709023707,-0.01430900954,-0.001199709252,0.06154262275,0.01908432133,0.003311057575
0.2724999785,0.02524987236,-0.009289553389,-0.00879132282,-0.008626556024,-0.01460661646,-0.001071805018,0.06026811525,0.01949714869,0.00285318424
0.2741666734,0.02541536838,-0.0090784356,-0.008520112373,-0.008762859739,-0.0141237732,-0.00123455748,0.06240209937,0.01901624538,0.002761370502
0.2758333385,0.02552395873,-0.009236137383,-0.008581484668,-0.008743172511,-0.01499070413,-0.001213442301,0.05923583731,0.01901884191,0.003225405701
0.2775000036,0.02570798621,-0.009286411107,-0.008298969828,-0.008496607654,-0.01520036813,-0.001350801322,0.05972615629,0.01917616278,0.002530072583
0.2791666687,0.02543622814,-0.008097431622,-0.008752153255,-0.008321317844,-0.01504651736,-0.001620540745,0.06155455485,0.01879277825,0.002537389053
0.2808333337,0.02569238655,-0.009185045958,-0.008130511269,-0.008894910105,-0.0147165833,-0.0008592883241,0.05970949307,0.01883665286,0.002594128717
0.2824999988,0.02536616102,-0.009114837274,-0.008713235147,-0.008513716049,-0.014756619,-0.0008668319788,0.0608725436,0.01888536848,0.003137867665
0.2841666639,0.025392754,-0.0089340657,-0.009032903239,-0.008597270586,-0.01500050724,-0.001199244522,0.06141996384,0.01884922199,0.002737612696
0.285833329,0.02563098259,-0.008898003958,-0.008075122721,-0.008655942045,-0.01525345538,-0.001330259605,0.06270330399,0.01921628602,0.003266925458
0.2875000238,0.02542719804,-0.009264721535,-0.008606812917,-0.007932605222,-0.01492998097,-0.0009935568087,0.0603030026,0.01878669672,0.002761344425
0.2891666591,0.02559849992,-0.009139880538,-0.00827565603,-0.008295617998,-0.01450943947,-0.001335266163,0.06149600446,0.01896153763,0.002860167529
0.2908333242,0.02531621791,-0.009235377423,-0.009073923342,-0.008399272338,-0.01471758448,-0.0006075844285,0.0607194975,0.01895761676,0.00315554603
0.2924999893,0.02523006499,-0.008734597825,-0.008694205433,-0.007232858799,-0.01459800545,-0.001149006421,0.06270689517,0.01912473515,0.00324689527
0.2941666842,0.02548667975,-0.009412324987,-0.008597879671,-0.007867023349,-0.01474575978,-0.0008981421124,0.06233043596,0.01938020065,0.003335681511
0.2958333492,0.02587577328,-0.009356237948,-0.008895772509,-0.00841927994,-0.01509052329,-0.0008915289654,0.05900543183,0.01988128945,0.002442283789
0.2974999845,0.02564103343,-0.009310583584,-0.008667969145,-0.00769824395,-0.01507912204,-0.001459635678,0.06067651138,0.01959118806,0.003461510409
0.2991666496,0.02559303492,-0.009314079769,-0.008783001453,-0.008185689338,-0.01423681807,-0.001067311969,0.06165144593,0.01883397624,0.002543742303
0.3008333445,0.0256668739,-0.008857728913,-0.008714097552,-0.008373780176,-0.01336998586,-0.001315756002,0.06198398769,0.01896854118,0.002500260947
0.3025000095,0.02554776147,-0.009015815333,-0.008828509599,-0.008787111379,-0.01440638117,-0.001247618347,0.06216507778,0.01888712682,0.002762829419
0.3041666746,0.02529703639,-0.00908223819,-0.008737388067,-0.008682432584,-0.01518287044,-0.001250457717,0.06078172103,0.01903869212,0.002733991714
