"time","ref_xo","ref_xo_sod","hs_0.5ul","hs_1ul","hs_5ul","hs_7ul","hs_9ul"
0.1941666752,0.001291895052,0.02350617014,0.03303525224,0.01824132539,0.01958271116,0.003199458122,0.007723556366
0.1958333254,0.002149783308,0.0226425007,0.03235452995,0.01847504079,0.02040314116,0.003387934063,0.007619984914
0.1975000054,0.001473311102,0.02278386988,0.03219085559,0.0178368371,0.01955788024,0.003078293288,0.007289465517
0.1991666555,0.002895398065,0.02252797596,0.03276088089,0.01815297455,0.01937920041,0.00329329446,0.007425977383
0.2008333355,0.001403368893,0.02310884558,0.03261245787,0.01858682744,0.01953803189,0.003745287424,0.007736046799
0.2025000006,0.002419090131,0.02199566923,0.03198157251,0.01802095585,0.01958547346,0.002899645595,0.007458630949
0.2041666657,0.002276283922,0.02342452854,0.03205494583,0.01727067493,0.01964594796,0.003161725821,0.007438327651
0.2058333308,0.00129758101,0.02258234471,0.03191077709,0.01718295366,0.0192839615,0.002610456897,0.007371946704
0.2074999958,0.002132171765,0.02242195792,0.03208195046,0.01716671325,0.01965740509,0.002990289591,0.007593483664
0.2091666609,0.001950116479,0.02236973681,0.03179105371,0.01657514833,0.01927982084,0.002863763366,0.0074760383
0.2108333409,0.001760469866,0.02225054242,0.03198263422,0.01694007963,0.0191645287,0.004426827189,0.007658554707
0.2124999911,0.002293328522,0.02141865157,0.03151988611,0.01690433733,0.01960702986,0.003040649695,0.007578442339
0.214166671,0.0015407186,0.02237842977,0.03166334331,0.01740551181,0.01958490536,0.002586446702,0.007354911882
0.2158333212,0.002016479848,0.02198687382,0.03140302747,0.01674385555,0.0192770604,0.002729328815,0.007641614415
0.2175000012,0.002255466767,0.02221517824,0.03179935366,0.01828994788,0.01911745779,0.003414597595,0.007312051952
0.2191666663,0.001051802887,0.0221610181,0.03138552234,0.01760915108,0.01933678798,0.002647099551,0.006961564533
0.2208333313,0.001461596927,0.0218199566,0.03143950924,0.01668797992,0.0190341752,0.001603148179,0.007695335895
0.2224999964,0.001352730789,0.02124654315,0.03132464364,0.016670065,0.01957710646,0.001676474698,0.00732863741
0.2241666615,0.001125140232,0.02139673196,0.03164708242,0.01599631272,0.01937270351,0.002115029376,0.007502005436
0.2258333266,0.00119524519,0.02211953141,0.03118828125,0.01666732132,0.01968169957,0.001925284858,0.007738918997
0.2275000066,0.001959009329,0.02144769579,0.03129237145,0.01628955826,0.01909462735,0.002473158762,0.007423607633
0.2291666567,0.002202855889,0.02163903788,0.0311810784,0.01567878947,0.01934322901,0.002012526849,0.006930184551
0.2308333367,0.001785162138,0.02145911939,0.03105015494,0.01662920788,0.01966775209,0.002935583005,0.007427215111
0.2324999869,0.0006625128444,0.02144655399,0.03124419041,0.01594931446,0.01936209388,0.002739384072,0.007205683738
0.2341666669,0.001285508159,0.02158998325,0.03105365857,0.01592812873,0.0196350608,0.001994530903,0.007342248224
0.2358333319,0.002299600281,0.02115026861,0.03079034388,0.01592861116,0.01906211488,0.00245079631,0.006958039477
0.237499997,0.002306496492,0.02126255445,0.03138446435,0.01523069851,0.01915094815,0.002139793942,0.00676942803
0.2391666621,0.001676734537,0.02093855105,0.03077094816,0.01537359226,0.01939944737,0.003314709291,0.007032170892
0.2408333272,0.002594753634,0.02120962925,0.03060562164,0.01520166453,0.01898957975,0.001955707092,0.007170944009
0.2424999923,0.001765590161,0.02059263922,0.03078392521,0.01626913436,0.01860055141,0.002702186583,0.007153127808
0.2441666722,0.001779157901,0.02102119289,0.03088238649,0.01520670392,0.01874226145,0.00204919721,0.007295019925
0.2458333224,0.001734531485,0.02133210003,0.0308892522,0.01544772554,0.01934377104,0.001705528121,0.007447781041
0.2475000024,0.001217569108,0.02098725922,0.0305577945,0.01539338473,0.01906784996,0.0019134545,0.006692791823
0.2491666526,0.001810427639,0.02062377334,0.030488424,0.0150907198,0.01901378483,0.002235899447,0.006879897323
0.2508333325,0.002011096571,0.02041182294,0.03062273189,0.0151266614,0.01879613101,0.002152566798,0.006681882311
0.2524999976,0.001722238609,0.02035040222,0.03035315685,0.01534374338,0.01884627528,0.001624921453,0.007096447051
0.2541666627,0.001513676485,0.0207051076,0.0303202346,0.0141343791,0.01882954128,0.001520456281,0.007694782689
0.2558333278,0.00177403749,0.02082053572,0.03033702821,0.0142783029,0.0189150013,0.002002670662,0.007278751582
0.2574999928,0.002152670873,0.02029123902,0.03034907579,0.01473266911,0.01895548031,0.002048677066,0.007517544553
0.2591666579,0.001548693981,0.02063452266,0.03055693395,0.0138741741,0.01868858747,0.001928664977,0.007220054045
0.2608333528,0.002985598054,0.02048644237,0.03040448762,0.01445040107,0.01926261,0.001342422212,0.007515990641
0.2624999881,0.001594522386,0.0208000876,0.030138487,0.01415457018,0.01893611997,0.001948608318,0.00667696679
0.264166683,0.00122699223,0.02034269646,0.02997209691,0.01428464334,0.01923022047,0.00166272826,0.00671203481
0.2658333182,0.002281982685,0.01993749477,0.03004077449,0.01423729584,0.01889577881,0.001736194827,0.00740680797
0.2675000131,0.00201455527,0.0207070075,0.02991962433,0.01451179665,0.01917691901,0.001521079801,0.007231266703
0.2691666782,0.001536458265,0.01968996227,0.02975234762,0.01444510184,0.01883121766,0.001330971252,0.006892284378
0.2708333433,0.0017457332,0.02015596628,0.0296922531,0.01390605979,0.01847649924,0.002735137939,0.006846813951
0.2724999785,0.001170015428,0.02004629746,0.02975506522,0.0135238003,0.01868915558,0.002973817056,0.006478466094
0.2741666734,0.001127294381,0.01950846612,0.02977386117,0.01485560276,0.01895147748,0.001558643766,0.006934971549
0.2758333385,0.001202954678,0.01945280284,0.02955750935,0.01393163949,0.01832307689,0.001593379187,0.007183602545
0.2775000036,0.001726292889,0.01892227493,0.0295374766,0.01351082232,0.01861252077,0.001401732792,0.006953594275
0.2791666687,0.002242898801,0.01972820982,0.02960883081,0.01430449355,0.01886776835,0.001635704422,0.006183261517
0.2808333337,0.001666418277,0.01968053542,0.02988068946,0.01368341688,0.01872396469,0.001904822537,0.006788043305
0.2824999988,0.002074504038,0.02001138218,0.02945552394,0.01397748385,0.0183585044,0.001086835051,0.006779866293
0.2841666639,0.00138744968,0.01893536188,0.02958602272,0.01397408824,0.01843377016,0.001150912372,0.006980687845
0.285833329,0.001342006726,0.01929124072,0.02945970744,0.01317136083,0.01841210946,0.001038750866,0.006813259795
0.2875000238,0.002574702492,0.01935570687,0.02938436344,0.01373147964,0.01844451949,0.001042850665,0.00668897992
0.2891666591,0.001031174092,0.01911477931,0.02912756801,0.01344040968,0.01877304725,0.0006567833479,0.006592409685
0.2908333242,0.001126360032,0.0192475114,0.02940533124,0.01352713816,0.01850248501,0.001770476578,0.00704614073
0.2924999893,0.001751477015,0.01888355799,0.0294840876,0.01352489553,0.01823627576,0.0008912617923,0.007287306711
0.2941666842,0.002407532651,0.01963630691,0.02915195562,0.01365969516,0.0184131898,0.000468011538,0.006920031738
0.2958333492,0.001788203255,0.0188251622,0.02932861075,0.01333850902,0.01831249334,0.00120817218,0.007131654769
0.2974999845,0.001452298602,0.01880126633,0.02902961336,0.013502758,0.01839833707,0.0008820794174,0.007138891146
0.2991666496,0.001906642457,0.01900150627,0.02950877324,0.01282040682,0.01832647994,0.001409887336,0.006773240399
0.3008333445,0.002523823641,0.01851534285,0.0289137233,0.01330418326,0.01881532371,0.0007853392162,0.007079002447
0.3025000095,0.001617438393,0.01934412308,0.02906058356,0.01258776709,0.01871372201,0.001442169421,0.006307869684
0.3041666746,0.002255909145,0.01836055703,0.02929626405,0.01272227708,0.01876620762,0.001238933532,0.006641270127
0.3058333099,0.002707578475,0.01868066937,0.028936496,0.01240913477,0.01903236471,0.0009810724296,0.006868430879
0.3075000048,0.001615385758,0.0181046091,0.02908970043,0.0128101157,0.01807295345,0.0009919432923,0.006925476249
0.3091666698,0.001328270882,0.01809108816,0.02882016078,0.0129125854,0.018287085,0.001452688244,0.006915271282
0.3108333349,0.001415029517,0.01892987266,0.02869262919,0.01283043157,0.01795995049,0.001127735479,0.006688769907
0.3125,0.001219516038,0.01795458235,0.02869799361,0.01216162089,0.0183618255,0.0003128151293,0.007340195123
0.3141666651,0.001194700133,0.01776415482,0.02895810641,0.01310721971,0.01805268787,0.0004820311733,0.006991920527
0.3158333302,0.001949232421,0.01771319099,0.02876716293,0.01232209615,0.01825457998,0.0003428396303,0.006730279885
0.3174999952,0.002361097839,0.01834629849,0.02873676829,0.01332284044,0.01841264963,0.0003450675867,0.006627839059
0.3191666603,0.001098746667,0.01775959879,0.02875327878,0.01228247117,0.01895996928,0.001909424551,0.006109538022
0.3208333552,0.002617305843,0.01774600707,0.02906755731,0.01264884695,0.01827887818,0.0007811121759,0.007193287835
0.3224999905,0.001165551133,0.0176796224,0.02876287699,0.0124237584,0.01838397048,9.444227908E-05,0.00643096352
0.3241666555,0.002005453221,0.01786113903,0.02840227634,0.0129436003,0.01866921224,0.0005097608082,0.006550387014
0.3258333206,0.001408484997,0.01797883771,0.02832761221,0.01247535739,0.01836633496,0.0004684520536,0.006927449256
0.3275000155,0.001165551133,0.01758249104,0.02804556675,0.01248023286,0.01836736128,0.0006889576325,0.007086869329
0.3291666806,0.002302020323,0.01778807491,0.02835328318,0.01171009522,0.01866532117,0.000214880798,0.006717003416
0.3308333158,0.001763458829,0.01780263893,0.02815456875,0.0127815092,0.01794959232,0.0005641108146,0.006620190572
0.3324999809,0.002299834276,0.01800382137,0.02796472423,0.01168749202,0.01822407357,0.0002146995103,0.00657243561
0.3341666758,0.001911868574,0.01684607379,0.02794573084,0.01169645321,0.01806369796,0.0007525613764,0.006401697174
0.3358333409,0.001529106637,0.01782772131,0.02825682797,0.0115380967,0.01818657853,0.0001863153884,0.007279830985
0.337500006,0.001639030408,0.01755437814,0.02826066874,0.01211330667,0.01821327582,0.0004266808683,0.006470531225
0.3391666412,0.001203577616,0.01700099371,0.02819475718,0.01149333362,0.01817643084,0.0004041903303,0.006607916206
0.3408333361,0.001616113237,0.01695105992,0.0281888172,0.01157648396,0.01824567094,9.842960571E-05,0.006687192246
0.3425000012,0.0009980404284,0.01765374094,0.02806288004,0.01210875437,0.0179999359,0.000904905959,0.006506029516
0.3441666663,0.001666911994,0.01824691333,0.02786490694,0.01178557426,0.01817845367,-0.0002591965022,0.006533489563
0.3458333313,0.001109957928,0.01743534021,0.02797358669,0.01136632543,0.01839723065,0.0003317518276,0.00664660614
0.3474999964,0.001431209384,0.01715737022,0.02807006054,0.0114045646,0.01771831512,-0.0001820437465,0.006607837509
0.3491666615,0.001000038232,0.0165976584,0.02797054872,0.01151295006,0.01793623716,0.0007145224954,0.006405769382
0.3508333266,0.002733731177,0.0175797157,0.02807456069,0.01162816864,0.01843531057,-7.547692803E-05,0.006380182225
0.3524999917,0.001106739859,0.01683372073,0.02742215991,0.01195285469,0.01771165431,-0.0004768682702,0.00640017353
0.3541666865,0.00232648314,0.01619975083,0.02754418738,0.01234382764,0.01816034317,1.887128019E-05,0.00649341708
0.3558333218,0.001817602082,0.01725809649,0.02773028798,0.01035591681,0.01814061217,-0.0004743342288,0.006161626428
0.3574999869,0.002214017557,0.01632664725,0.02770391107,0.01028495375,0.01845764741,4.403426283E-05,0.006702492014
0.359166652,0.001377867302,0.01664499566,0.0276838243,0.01165568922,0.01789809391,0.0001771479147,0.006505451631
0.3608333468,0.002267358359,0.01607753709,0.02731758729,0.01166002266,0.0179953482,-0.00012501124,0.006395812612
0.3625000119,0.002656058874,0.01592614129,0.02757306583,0.01120737195,0.01791543886,0.0001019509073,0.006641270127
0.3641666472,0.001454818062,0.01601723582,0.02760762908,0.01028731279,0.0177956,0.0006617609761,0.006311520468
0.3658333123,0.00222036615,0.01641817577,0.02722792141,0.01184813771,0.01805295795,-0.0001574616763,0.006382730789
0.3675000072,0.001922164694,0.01640588976,0.0272109732,0.01120059844,0.01787017472,-0.0001563231053,0.00642447453
0.3691666722,0.002126266947,0.01605790108,0.02765932493,0.01037243381,0.01754963398,-0.0006884349859,0.006221388932
0.3708333373,0.001480661798,0.01660634577,0.02727687359,0.0105676027,0.01769458689,-0.0004754202382,0.006412993651
0.3724999726,0.002060120925,0.01617728733,0.02765074559,0.01063630451,0.01771901548,-0.0008544313605,0.006445754785
0.3741666675,0.001014827518,0.01620716602,0.027252011,0.01052450482,0.01773802564,-0.0009324979619,0.00655204244
0.3758333325,0.001666963915,0.01609209552,0.02747885324,0.01017732546,0.01767843589,-0.0009432432707,0.005940844305
0.3774999976,0.001399836969,0.01608951762,0.02728977241,0.0102720717,0.01766031981,-0.000706319348,0.006456422154
0.3791666925,0.002594935941,0.01628638618,0.02737062797,0.01002140157,0.01788668334,-0.0008339694468,0.006977478508
0.3808333278,0.00176488841,0.01608027704,0.02688817494,0.01009891927,0.01780455373,6.306279829E-05,0.006476338021
0.3824999928,0.001818225952,0.01586736366,0.02691891044,0.009963577613,0.01817375794,-0.000151975808,0.006040078588
0.3841666579,0.002236888278,0.0159871541,0.0269844085,0.01095979847,0.01792903431,-0.001008329564,0.006062574219
0.3858333528,0.001296931878,0.01561950892,0.02695851587,0.01078963559,0.01800255291,-0.0004323392641,0.006198963616
0.3875000179,0.001995961182,0.01573576964,0.02690279856,0.01020817179,0.01809122413,-0.0007707175682,0.006200539414
0.3891666532,0.00144707819,0.0158914756,0.02673695609,0.0101178633,0.01805322804,-0.001153705176,0.006262040231
0.3908333182,0.001665326883,0.01557966229,0.02668066137,0.01036188193,0.01739238948,-0.001171828597,0.006331482437
0.3925000131,0.001645292505,0.01496426295,0.02690668218,0.01058163401,0.01746772975,-0.001363600721,0.005923971068
0.3941666782,0.001062805299,0.01583911851,0.02681624889,0.0104213506,0.0177968666,-0.0007596578798,0.005810884759
0.3958333433,0.001507338253,0.01507683657,0.02696936764,0.009752768092,0.017685581,-0.001187524525,0.006291008089
0.3974999785,0.00174479757,0.01607154682,0.02705228515,0.01019661687,0.01751165837,-0.001018091571,0.006293187849
0.3991666734,0.002462146804,0.01505732723,0.02661840059,0.009756183252,0.01747853681,-0.0009206674295,0.006507684942
0.4008333385,0.001454376499,0.01536428556,0.02660629153,0.01016113441,0.01809629798,-0.0009750644676,0.006411653943
0.4025000036,0.001191948657,0.01553697512,0.02685449645,0.01032240875,0.01768361405,-0.001119934837,0.006303851027
0.4041666687,0.001181072788,0.01528941654,0.0269588735,0.01008347329,0.01749346778,-0.00131921412,0.00607895432
0.4058333337,0.001870660228,0.01492750365,0.02669712156,0.009878325276,0.01739249751,-0.001024444588,0.006162991747
0.4074999988,0.00155165547,0.01542548928,0.0268025361,0.009647468105,0.01791659929,-0.0007151578902,0.005715610925
0.4091666639,0.001790516661,0.01526863594,0.02684138902,0.00999327004,0.01771567203,-0.001607800485,0.006404035259
