"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
528.5057983,0.03888983652,0.04879908636,0.04736188427,0.05637414753,0.06157113984,0.07278873771
528.0161743,0.03880536556,0.04856948927,0.04754792526,0.05604239553,0.06142655388,0.07213330269
527.4887695,0.03868129104,0.04798623919,0.04719897732,0.05535621941,0.06097074226,0.07092282921
526.9989624,0.03861675039,0.0474803187,0.04721415788,0.05491857231,0.06067380309,0.06986904889
526.5091553,0.03845893219,0.04693123326,0.04722255468,0.05443728715,0.06051401049,0.06904575974
525.9815674,0.03829520568,0.04617714509,0.04704900086,0.05362129956,0.06004236266,0.06776192784
525.4916382,0.03838469461,0.04587944224,0.04715956002,0.05326896161,0.05984085053,0.06694246829
525.0016479,0.03831968829,0.0454874821,0.04710104689,0.05283566192,0.05969514698,0.06579948217
524.5116577,0.03816844895,0.04480496421,0.04685882106,0.0522740148,0.05912032351,0.06467608362
523.9837646,0.03790392354,0.04425529391,0.0466834791,0.05164375901,0.05860799551,0.06359156966
523.4935913,0.03805947676,0.04395306483,0.04663549364,0.05148588866,0.05847609043,0.0628016144
523.003418,0.03788048029,0.04361775517,0.04663843289,0.05116454512,0.05804171041,0.06214566156
522.5131226,0.03754166886,0.04313610494,0.04635147378,0.05081367493,0.05767994747,0.06119870767
521.9851074,0.0375764966,0.04280185699,0.04633839801,0.05054409802,0.05717850104,0.06072571874
521.4946899,0.03734435141,0.04237792641,0.04612014443,0.05015964434,0.05664102733,0.05980891362
521.0042725,0.03731698543,0.04224940389,0.04606122151,0.04998136684,0.05646066368,0.0593364574
520.5137939,0.03695293888,0.04151627049,0.0457187891,0.04940205067,0.05568270758,0.05822527781
519.9854736,0.03672140464,0.04102536291,0.04550498724,0.04899771139,0.05524361506,0.05717858672
519.4949951,0.03672838956,0.04085750878,0.04551938921,0.04864383861,0.05495152995,0.05659113079
519.0042725,0.03641440347,0.0401160419,0.04505388811,0.04804313928,0.05423824117,0.0555232726
518.5136108,0.03627218679,0.03975168243,0.04485059902,0.04762414843,0.0538126491,0.05491525307
517.9850464,0.03606095538,0.03949413076,0.04485120252,0.04721589014,0.05354354531,0.05401742086
517.4943237,0.03583728895,0.03879727051,0.04443467408,0.0465083532,0.05274425447,0.05283481628
517.003418,0.03576662019,0.03841874376,0.04437039047,0.04612123594,0.05234120414,0.05242136866
516.5125122,0.03547102213,0.03791287914,0.04434596375,0.04570170864,0.05196653306,0.05116445944
515.9838257,0.03523623571,0.03738835827,0.0438743867,0.04518688843,0.0513593331,0.05048277229
515.4927368,0.0350690335,0.03699834645,0.04382238537,0.04475784302,0.0510208793,0.04943998903
515.0016479,0.03504548967,0.03659811988,0.04382215813,0.04430250451,0.05069886521,0.0486052148
514.510498,0.03483692929,0.03618903831,0.04352775216,0.04388945177,0.05019974336,0.04794019088
513.9815674,0.03449583054,0.03560070321,0.04313887656,0.04333043844,0.04957094789,0.04674398527
513.4902954,0.03436855599,0.03515937552,0.04303042591,0.04298909754,0.04913056642,0.04603474215
512.9990845,0.03425067291,0.03476210311,0.04294091463,0.04247990996,0.0489080362,0.04521946609
512.5076904,0.03409488127,0.03418099135,0.04269317165,0.04191084951,0.04840537906,0.04423554614
