"time","wt_sol","mut_sol","neg_sol","wt_lipo","mut_lipo","neg_lipo"
0.2224999964,0.09185428172,0.1194606498,-0.006328193936,0.1063486114,0.1164968982,0.00545028178
0.2241666615,0.09172572941,0.1202659383,-0.006234352477,0.1053242385,0.1163950488,0.005248306319
0.2258333266,0.09182840586,0.120090194,-0.006581551395,0.1057583764,0.1159939393,0.005344866309
0.2275000066,0.09245511144,0.1217902973,-0.006397477351,0.1057176292,0.1165984944,0.005338105373
0.2291666567,0.09103590995,0.1210880429,-0.006508777849,0.1058808491,0.1167246625,0.005250952672
0.2308333367,0.09207108617,0.1207042113,-0.006405231543,0.1061173603,0.1178909168,0.005307183135
0.2324999869,0.09235843271,0.1197738796,-0.006411710288,0.1066799834,0.1164332926,0.005154622719
0.2341666669,0.09178724885,0.119851917,-0.006375285331,0.1060077101,0.1178206578,0.00534109259
0.2358333319,0.09141988307,0.120552443,-0.006181937177,0.1060550958,0.1163157672,0.005223599728
0.237499997,0.09204887599,0.1200265065,-0.006629482377,0.1060324609,0.1168330908,0.005247887224
0.2391666621,0.09173439443,0.1193774641,-0.006174587179,0.1056285128,0.1166641787,0.005340123083
0.2408333272,0.09141279012,0.1199793145,-0.006361663807,0.1054245085,0.1164672077,0.005357917398
0.2424999923,0.09197068214,0.120391205,-0.006421912927,0.1054045111,0.1167875975,0.005459954496
0.2441666722,0.0920336172,0.1197588667,-0.006362632848,0.10563723,0.1161403954,0.005370366387
0.2458333224,0.09214936197,0.1196484193,-0.006535960827,0.1058707014,0.1161972582,0.005371388514
0.2475000024,0.0922049284,0.1192979738,-0.006183264311,0.1061901078,0.1176213622,0.005344499368
0.2491666526,0.09249787033,0.1195359156,-0.006222001743,0.1057735384,0.1172979549,0.005172592588
0.2508333325,0.09195148945,0.1200392768,-0.006347990129,0.1053864583,0.1172517315,0.005401423667
0.2524999976,0.09159056842,0.1198426783,-0.006408904679,0.1053797603,0.1164200306,0.005451304372
0.2541666627,0.09158778936,0.1202702373,-0.006460629404,0.1052841544,0.1160813794,0.005360119045
0.2558333278,0.09158603102,0.1192663983,-0.006314213388,0.1054862514,0.1168525666,0.005105195567
0.2574999928,0.09078924358,0.1200203672,-0.006537133828,0.1054704115,0.1166526005,0.005167196505
0.2591666579,0.09176432341,0.1201839969,-0.006254102103,0.1057391912,0.1164476424,0.005638767034
0.2608333528,0.09182533622,0.1204383746,-0.006356051657,0.106812574,0.1172237918,0.005339730065
0.2624999881,0.092127949,0.1202797368,-0.006485724356,0.1058803797,0.1166497916,0.00538724428
0.264166683,0.09118740261,0.1209829673,-0.006398752797,0.1052469164,0.1167362854,0.005042260513
0.2658333182,0.09159760177,0.1208434105,-0.006408904679,0.1054119691,0.1164221913,0.005173562095
0.2675000131,0.09148222208,0.120045349,-0.006402018014,0.1051350087,0.1167276427,0.00537985377
0.2691666782,0.09136528522,0.1200182512,-0.006380336359,0.1063244417,0.11614611,0.005254541989
0.2708333433,0.09147343785,0.1197675988,-0.00647332985,0.1060387343,0.1165106744,0.005140215624
0.2724999785,0.09202238917,0.1200397164,-0.006484755315,0.1058494672,0.117011115,0.005312371533
0.2741666734,0.09156889468,0.1193420961,-0.006242313422,0.1058411747,0.1186884269,0.004989363253
0.2758333385,0.09218303114,0.1198018417,-0.006334010512,0.1059905589,0.1162955686,0.005387559067
0.2775000036,0.09147886932,0.1197996587,-0.00607729191,0.1058586463,0.1171076745,0.005343949422
0.2791666687,0.09140266478,0.1194242537,-0.006454814691,0.1057850942,0.1166215464,0.005297513679
0.2808333337,0.09159187973,0.120279327,-0.006299466826,0.1057823896,0.1166225299,0.005214194302
0.2824999988,0.09134320915,0.1205465347,-0.006461802404,0.1054251343,0.1163488626,0.005103807431
0.2841666639,0.09178878367,0.1204854771,-0.006415893324,0.1055103093,0.1166354641,0.00505011715
0.285833329,0.09106278419,0.1203525364,-0.006330796052,0.1054843366,0.117034398,0.005267878529
0.2875000238,0.09188070148,0.1200464368,-0.00611185329,0.1057202071,0.1169925407,0.005032413639
0.2891666591,0.09176170081,0.1196683645,-0.006290435325,0.1054956242,0.1170966923,0.005196903367
0.2908333242,0.0910795778,0.1202730387,-0.006275075488,0.1062666401,0.1166585907,0.005439298693
0.2924999893,0.09169599414,0.1196195409,-0.00646328181,0.1058078855,0.1180624738,0.005124839954
0.2941666842,0.09199710935,0.1201607808,-0.006102357991,0.1054641083,0.1162470505,0.005146842916
0.2958333492,0.0915139541,0.1189550683,-0.00621710252,0.1064401865,0.116866596,0.005238664337
0.2974999845,0.09167055041,0.1200532988,-0.006143451203,0.1057452336,0.1175140962,0.005154177547
0.2991666496,0.09171018749,0.1197824031,-0.00611603912,0.1053467989,0.1168718785,0.005319761578
0.3008333445,0.09187865257,0.1190678626,-0.006513827015,0.1056416556,0.1171181872,0.005263057537
0.3025000095,0.09203626961,0.1197310388,-0.00633232668,0.1057417691,0.1166805401,0.005217888393
0.3041666746,0.09196614474,0.1194142029,-0.006186581682,0.1056021675,0.116290018,0.005402131472
0.3058333099,0.09246721864,0.1192318201,-0.006352174096,0.1058307365,0.1164462268,0.005287425593
0.3075000048,0.09175629914,0.1205126718,-0.006196483504,0.1060033143,0.1166491434,0.005220377352
0.3091666698,0.09217272699,0.1201473698,-0.006418750156,0.1069597453,0.1172406822,0.005382317118
0.3108333349,0.09155927598,0.1211373135,-0.006454457529,0.1058332175,0.1169483215,0.00517814653
0.3125,0.09212126583,0.1196996346,-0.006265073549,0.1060222834,0.1171249673,0.005343713332
0.3141666651,0.09175498784,0.120377712,-0.006325489376,0.1066108868,0.1176503152,0.005315594841
0.3158333302,0.09179805964,0.119784385,-0.006477665622,0.1054814681,0.1170874387,0.005287189968
0.3174999952,0.09121962637,0.1208332926,-0.006377121899,0.1053200811,0.1172788292,0.00553561328
0.3191666603,0.09212654084,0.120902054,-0.006455018651,0.1053429767,0.1163496077,0.005058471113
0.3208333552,0.09168110043,0.1208102107,-0.006403956562,0.10544312,0.1166416258,0.005523186177
0.3224999905,0.09134170413,0.1196640655,-0.00650301436,0.1055163518,0.1191589236,0.005490573123
0.3241666555,0.09172070771,0.1202700734,-0.006398242898,0.1062630713,0.1165598929,0.005150772166
0.3258333206,0.09156406671,0.120411627,-0.006293904968,0.105922997,0.1166250408,0.005302492529
0.3275000155,0.09218869358,0.1193695292,-0.006441552192,0.1057300791,0.1165221855,0.005241782404
0.3291666806,0.09205553681,0.11982245,-0.006530197803,0.1053616852,0.1166827381,0.005059911869
0.3308333158,0.09172045439,0.1195473671,-0.006387886591,0.1060656682,0.1188114658,0.005174007267
0.3324999809,0.09262649715,0.119554013,-0.006586956326,0.1055612043,0.1171965301,0.005159599707
0.3341666758,0.09204039723,0.1197287217,-0.006443796679,0.105420053,0.1169731617,0.005339546595
0.3358333409,0.09249572456,0.1207446828,-0.006396763492,0.105923824,0.1172001287,0.005269005429
0.337500006,0.09171552956,0.1200979799,-0.006426249165,0.1059800908,0.1169143021,0.005230568815
0.3391666412,0.0916422531,0.1199617088,-0.0064245658,0.1047014967,0.1170934066,0.004984755069
0.3408333361,0.09167870134,0.1202430651,-0.006527137943,0.1055032164,0.1169094518,0.00526190456
0.3425000012,0.0928895548,0.119540073,-0.006447060965,0.1056698859,0.1168455556,0.005401030648
0.3441666663,0.09220357984,0.1195180193,-0.006518519018,0.1052654833,0.1166188046,0.005222656298
0.3458333313,0.0914850384,0.1194702983,-0.006468229461,0.1052852422,0.1170615777,0.005146659445
0.3474999964,0.09109394252,0.1201919839,-0.006390590686,0.1060364917,0.1183544323,0.005380430259
0.3491666615,0.09154237062,0.1201343313,-0.006173821632,0.1054001227,0.1170337871,0.005154779647
0.3508333266,0.09138987958,0.1196826845,-0.006450325716,0.1067797691,0.1162653565,0.005245869514
0.3524999917,0.09181254357,0.1195551008,-0.006082857028,0.1055000126,0.1172181666,0.005411567166
0.3541666865,0.09125964344,0.1210697442,-0.006626830902,0.1058278605,0.11753463,0.00533629721
0.3558333218,0.09158062935,0.1203335822,-0.006471085828,0.105826579,0.1175555289,0.005250690505
0.3574999869,0.09122719616,0.1201278791,-0.006419311278,0.1057500914,0.1175233647,0.005348718725
0.359166652,0.09187263995,0.1203623414,-0.006686482579,0.1057233438,0.1173413321,0.00547117414
0.3608333468,0.09172106534,0.1214198396,-0.006459353957,0.1057152152,0.1166814864,0.005308336113
0.3625000119,0.09170622379,0.1209329292,-0.006544324569,0.105175212,0.1171779558,0.005207356531
0.3641666472,0.09174488485,0.1193376333,-0.006627901457,0.1051594168,0.1169727147,0.005238428712
0.3658333123,0.09227582812,0.1191557571,-0.006487968378,0.1065360531,0.1184807122,0.005373930559
0.3675000072,0.09199097008,0.1210572273,-0.006467311177,0.1052864939,0.1181533262,0.005097102374
0.3691666722,0.09178607166,0.1197364628,-0.006177751813,0.1065358818,0.1165982187,0.005296413321
0.3708333373,0.09130641073,0.1196254715,-0.006324213929,0.1055487618,0.1188703105,0.00518802274
0.3724999726,0.09204919636,0.1199346483,-0.006328193936,0.1055832207,0.1168531477,0.005276630167
0.3741666675,0.09142681956,0.1209059879,-0.006325081456,0.1055120602,0.1180996075,0.005202326458
0.3758333325,0.09098090976,0.1198252067,-0.005936773028,0.1062568575,0.1172818765,0.005111271981
0.3774999976,0.09235446155,0.1204151139,-0.006449662615,0.1054095253,0.1172569245,0.005225354806
0.3791666925,0.09183809906,0.1202601343,-0.006451855879,0.1055426896,0.1184850261,0.005568517838
0.3808333278,0.09146848321,0.1207720637,-0.006374877412,0.1058796197,0.1169240549,0.005638006609
0.3824999928,0.09186425805,0.1200101972,-0.006570281461,0.1064062864,0.1176162064,0.005239869468
0.3841666579,0.09128024429,0.1191031411,-0.006442980375,0.1061082333,0.1175971702,0.005302413832
0.3858333528,0.09152197838,0.11993175,-0.006368041039,0.1055098772,0.1173952594,0.005191847216
0.3875000179,0.09194096178,0.1203879565,-0.006420790683,0.1059776768,0.1175539717,0.005146764219
0.3891666532,0.09207943827,0.1207858697,-0.006391049828,0.1060121059,0.1170337871,0.005312135909
0.3908333182,0.09161834419,0.1202082336,-0.006502402481,0.1058676317,0.1184450015,0.005347644445
0.3925000131,0.09209607542,0.1210121736,-0.006653955672,0.1055605114,0.1169420481,0.005377992988
0.3941666782,0.0921472162,0.1204915568,-0.006453539245,0.1060175225,0.1170064732,0.005449285731
0.3958333433,0.09187836945,0.1202797368,-0.006464913953,0.1055474728,0.117620416,0.005066956859
0.3974999785,0.09219829738,0.1209606975,-0.00637222454,0.1059228629,0.1186514795,0.005246210378
0.3991666734,0.09183394164,0.1203371733,-0.006438695826,0.1060843393,0.1164969653,0.005060357042
0.4008333385,0.0915818736,0.120017156,-0.006563142408,0.1056232676,0.1177216992,0.005586924963
0.4025000036,0.09110639989,0.1212205589,-0.00644757133,0.1051537395,0.1176053435,0.00556513574
0.4041666687,0.09203095734,0.1198921725,-0.006480266806,0.1055730879,0.1175833568,0.00505221216
0.4058333337,0.09175984561,0.1199093387,-0.006426249165,0.105910711,0.1169930845,0.005393324886
0.4074999988,0.09163483977,0.1209284142,-0.006394059397,0.1058211252,0.1192607731,0.005217574071
0.4091666639,0.0918250829,0.1199979782,-0.006616429426,0.1057789177,0.1179758906,0.00529971486
0.410833329,0.09214229137,0.1198426783,-0.006382938009,0.1050435156,0.1182011068,0.00556678744
0.4125000238,0.0909800753,0.1204054803,-0.006536572706,0.1051514968,0.1167455986,0.005123949144
0.4141666591,0.09153303504,0.1204734519,-0.006401354447,0.1056363732,0.1169669256,0.005296832416
0.4158333242,0.09156550467,0.1205333471,-0.006602866109,0.1057713255,0.1178623885,0.005257948302
0.4174999893,0.09168448299,0.119401522,-0.006457262672,0.1056046113,0.1175664216,0.005354851484
0.4191666842,0.09112817049,0.120353803,-0.006362990011,0.1056736112,0.117752552,0.005337502342
0.4208333492,0.09130656719,0.1204963773,-0.006379622035,0.1055154577,0.1171181202,0.005210709758
0.4224999845,0.09236810356,0.1199067757,-0.006321611814,0.1057592705,0.1176603585,0.005345731508
0.4241666496,0.09161543846,0.119930625,-0.006379520055,0.1052241549,0.1191923395,0.00537353754
0.4258333445,0.09146937728,0.120225206,-0.006565029267,0.1056406945,0.1177005842,0.005404857453
0.4275000095,0.09178773314,0.1202064306,-0.0064868466,0.1054536104,0.1170878112,0.005376472604
0.4291666746,0.09170881659,0.1209798902,-0.006265635137,0.1060864553,0.1175141707,0.005050404929
0.4308333099,0.09181379527,0.1200252846,-0.006347225048,0.1062556356,0.118022427,0.005240891594
0.4325000048,0.09120225906,0.1207788661,-0.006217714865,0.1052829996,0.1175165772,0.005182154477
0.4341666698,0.09118399024,0.1207238659,-0.006349061616,0.1056615934,0.1176861897,0.005181814078
0.4358333349,0.09206973761,0.1196231544,-0.006463638972,0.1058390588,0.1172984317,0.005192214157
0.4375,0.09170497954,0.1202771068,-0.006343602668,0.1049841046,0.1176369414,0.00513623422
0.4391666651,0.09197090566,0.1202584282,-0.006291608792,0.1050860435,0.1178959087,0.005238978658
0.4408333302,0.09157656878,0.1204047948,-0.00644119503,0.1057004929,0.1184645891,0.005296885036
0.4424999952,0.09205134213,0.1197322682,-0.006535603665,0.1054231226,0.117828913,0.005299636163
0.4441666603,0.09125556052,0.1210577339,-0.006735931616,0.1058400497,0.1171787977,0.005229599308
0.4458333552,0.09217246622,0.121334739,-0.00659338152,0.1050465107,0.1177787259,0.005424095783
0.4474999905,0.09133765101,0.1212516353,-0.006452876143,0.1053016409,0.1174472943,0.005138932262
0.4491666555,0.09217519313,0.1198392287,-0.006596542895,0.1049932688,0.1175720543,0.005265127402
0.4508333206,0.09184683114,0.1208534315,-0.006567935925,0.1053431109,0.1177608073,0.005321595818
0.4525000155,0.0917410478,0.1208631769,-0.006435685791,0.1054372117,0.1175048724,0.005064075813
0.4541666806,0.0919720605,0.1206506863,-0.006458180957,0.1057692766,0.1175130159,0.005272254348
0.4558333158,0.09202382714,0.1210296229,-0.006571301259,0.1060140505,0.1171471402,0.005347932689
0.4574999809,0.09102016687,0.1207472086,-0.006194697227,0.1054752916,0.1180284396,0.005474057514
0.4591666758,0.09172493219,0.1218802184,-0.006650131661,0.1055126861,0.1179731414,0.005245004781
0.4608333409,0.09139528126,0.1205640286,-0.006385590881,0.1061433405,0.1179817989,0.005193340592
0.462500006,0.09144403785,0.1200689301,-0.00637671398,0.1061678007,0.1179931089,0.005177674815
0.4641666412,0.09144224972,0.120178327,-0.006577063818,0.1055583656,0.116887331,0.005633837078
0.4658333361,0.09167438,0.1203668863,-0.00649566995,0.1065488532,0.1184380352,0.005442077294
